model_col,series_code,unit,freq,description,tags
stb_carsonline_up_8__roseville_ca,stb.carsonline.up.8__roseville_ca,count,weekly,Stb Carsonline Up 8  Roseville Ca,stb
stb_carsonline_up_9__roseville_ca,stb.carsonline.up.9__roseville_ca,count,weekly,Stb Carsonline Up 9  Roseville Ca,stb
stb_carsonline_up_9__santa_teresa_nm,stb.carsonline.up.9__santa_teresa_nm,count,weekly,Stb Carsonline Up 9  Santa Teresa Nm,stb
stb_carsonline_up_box,stb.carsonline.up.box,count,weekly,Stb Carsonline Up Box,stb
stb_carsonline_up_covered_hopper,stb.carsonline.up.covered_hopper,count,weekly,Stb Carsonline Up Covered Hopper,stb
stb_carsonline_up_gondola,stb.carsonline.up.gondola,count,weekly,Stb Carsonline Up Gondola,stb
stb_carsonline_up_intermodal,stb.carsonline.up.intermodal,count,weekly,Stb Carsonline Up Intermodal,stb
stb_carsonline_up_multilevel_automotive,stb.carsonline.up.multilevel_automotive,count,weekly,Stb Carsonline Up Multilevel Automotive,stb
stb_carsonline_up_open_hopper,stb.carsonline.up.open_hopper,count,weekly,Stb Carsonline Up Open Hopper,stb
stb_carsonline_up_other,stb.carsonline.up.other,count,weekly,Stb Carsonline Up Other,stb
stb_carsonline_up_tank,stb.carsonline.up.tank,count,weekly,Stb Carsonline Up Tank,stb
stb_dwell_bnsf_barstow_ca,stb.dwell.bnsf.barstow_ca,hours,weekly,Stb Dwell Bnsf Barstow Ca,stb
stb_dwell_bnsf_denver_co,stb.dwell.bnsf.denver_co,hours,weekly,Stb Dwell Bnsf Denver Co,stb
stb_dwell_bnsf_fort_worth_tx,stb.dwell.bnsf.fort_worth_tx,hours,weekly,Stb Dwell Bnsf Fort Worth Tx,stb
stb_dwell_bnsf_galesburg_il,stb.dwell.bnsf.galesburg_il,hours,weekly,Stb Dwell Bnsf Galesburg Il,stb
stb_dwell_bnsf_kansas_city_ks,stb.dwell.bnsf.kansas_city_ks,hours,weekly,Stb Dwell Bnsf Kansas City Ks,stb
stb_dwell_bnsf_lincoln_ne,stb.dwell.bnsf.lincoln_ne,hours,weekly,Stb Dwell Bnsf Lincoln Ne,stb
stb_dwell_bnsf_memphis_tn,stb.dwell.bnsf.memphis_tn,hours,weekly,Stb Dwell Bnsf Memphis Tn,stb
stb_dwell_bnsf_northtown_mn,stb.dwell.bnsf.northtown_mn,hours,weekly,Stb Dwell Bnsf Northtown Mn,stb
stb_dwell_bnsf_pasco_wa,stb.dwell.bnsf.pasco_wa,hours,weekly,Stb Dwell Bnsf Pasco Wa,stb
stb_dwell_bnsf_system_average,stb.dwell.bnsf.system_average,hours,weekly,Stb Dwell Bnsf System Average,stb
stb_dwell_cn_baton_rouge,stb.dwell.cn.baton_rouge,hours,weekly,Stb Dwell Cn Baton Rouge,stb
stb_dwell_cn_champaign,stb.dwell.cn.champaign,hours,weekly,Stb Dwell Cn Champaign,stb
stb_dwell_cn_fond_du_lac,stb.dwell.cn.fond_du_lac,hours,weekly,Stb Dwell Cn Fond Du Lac,stb
stb_dwell_cn_geismar,stb.dwell.cn.geismar,hours,weekly,Stb Dwell Cn Geismar,stb
stb_dwell_cn_jackson,stb.dwell.cn.jackson,hours,weekly,Stb Dwell Cn Jackson,stb
stb_dwell_cn_kirk_yard,stb.dwell.cn.kirk_yard,hours,weekly,Stb Dwell Cn Kirk Yard,stb
stb_dwell_cn_markham,stb.dwell.cn.markham,hours,weekly,Stb Dwell Cn Markham,stb
stb_dwell_cn_memphis,stb.dwell.cn.memphis,hours,weekly,Stb Dwell Cn Memphis,stb
stb_dwell_cn_proctor,stb.dwell.cn.proctor,hours,weekly,Stb Dwell Cn Proctor,stb
stb_dwell_cn_stevens_point,stb.dwell.cn.stevens_point,hours,weekly,Stb Dwell Cn Stevens Point,stb
stb_dwell_cp_albany,stb.dwell.cp.albany,hours,weekly,Stb Dwell Cp Albany,stb
stb_dwell_cp_bensenville,stb.dwell.cp.bensenville,hours,weekly,Stb Dwell Cp Bensenville,stb
stb_dwell_cp_glenwood,stb.dwell.cp.glenwood,hours,weekly,Stb Dwell Cp Glenwood,stb
stb_dwell_cp_harvey,stb.dwell.cp.harvey,hours,weekly,Stb Dwell Cp Harvey,stb
stb_dwell_cp_la_crosse,stb.dwell.cp.la_crosse,hours,weekly,Stb Dwell Cp La Crosse,stb
stb_dwell_cp_mason_city,stb.dwell.cp.mason_city,hours,weekly,Stb Dwell Cp Mason City,stb
stb_dwell_cp_milwaukee,stb.dwell.cp.milwaukee,hours,weekly,Stb Dwell Cp Milwaukee,stb
stb_dwell_cp_nahant,stb.dwell.cp.nahant,hours,weekly,Stb Dwell Cp Nahant,stb
stb_dwell_cp_saratoga_springs,stb.dwell.cp.saratoga_springs,hours,weekly,Stb Dwell Cp Saratoga Springs,stb
stb_dwell_cp_system_average,stb.dwell.cp.system_average,hours,weekly,Stb Dwell Cp System Average,stb
stb_dwell_csx_baltimore_md,stb.dwell.csx.baltimore_md,hours,weekly,Stb Dwell Csx Baltimore Md,stb
stb_dwell_csx_chicago_il,stb.dwell.csx.chicago_il,hours,weekly,Stb Dwell Csx Chicago Il,stb
stb_dwell_csx_cincinnati_oh,stb.dwell.csx.cincinnati_oh,hours,weekly,Stb Dwell Csx Cincinnati Oh,stb
stb_dwell_csx_cumberland_md,stb.dwell.csx.cumberland_md,hours,weekly,Stb Dwell Csx Cumberland Md,stb
stb_dwell_csx_hamlet_nc,stb.dwell.csx.hamlet_nc,hours,weekly,Stb Dwell Csx Hamlet Nc,stb
stb_dwell_csx_indianapolis_in,stb.dwell.csx.indianapolis_in,hours,weekly,Stb Dwell Csx Indianapolis In,stb
stb_dwell_csx_jacksonville_fl,stb.dwell.csx.jacksonville_fl,hours,weekly,Stb Dwell Csx Jacksonville Fl,stb
stb_dwell_csx_louisville_ky,stb.dwell.csx.louisville_ky,hours,weekly,Stb Dwell Csx Louisville Ky,stb
stb_dwell_csx_nashville_tn,stb.dwell.csx.nashville_tn,hours,weekly,Stb Dwell Csx Nashville Tn,stb
stb_dwell_csx_rocky_mount_nc,stb.dwell.csx.rocky_mount_nc,hours,weekly,Stb Dwell Csx Rocky Mount Nc,stb
stb_dwell_csx_selkirk_ny,stb.dwell.csx.selkirk_ny,hours,weekly,Stb Dwell Csx Selkirk Ny,stb
stb_dwell_csx_system_average,stb.dwell.csx.system_average,hours,weekly,Stb Dwell Csx System Average,stb
stb_dwell_csx_toledo_oh,stb.dwell.csx.toledo_oh,hours,weekly,Stb Dwell Csx Toledo Oh,stb
stb_dwell_csx_waycross_ga,stb.dwell.csx.waycross_ga,hours,weekly,Stb Dwell Csx Waycross Ga,stb
stb_dwell_ctco_barr_boct_csxt,stb_dwell_ctco_barr_boct_csxt,hours,weekly,Stb Dwell Ctco Barr Boct Csxt,stb
stb_dwell_ctco_bensenville_cprs,stb_dwell_ctco_bensenville_cprs,hours,weekly,Stb Dwell Ctco Bensenville Cprs,stb
stb_dwell_ctco_blue_island_ihb,stb_dwell_ctco_blue_island_ihb,hours,weekly,Stb Dwell Ctco Blue Island Ihb,stb
stb_dwell_ctco_bnsf,stb_dwell_ctco_bnsf,hours,weekly,Stb Dwell Ctco Bnsf,stb
stb_dwell_ctco_brc,stb_dwell_ctco_brc,hours,weekly,Stb Dwell Ctco Brc,stb
stb_dwell_ctco_cicero_bnsf,stb_dwell_ctco_cicero_bnsf,hours,weekly,Stb Dwell Ctco Cicero Bnsf,stb
stb_dwell_ctco_clearing_brc,stb_dwell_ctco_clearing_brc,hours,weekly,Stb Dwell Ctco Clearing Brc,stb
stb_dwell_ctco_cn,stb_dwell_ctco_cn,hours,weekly,Stb Dwell Ctco Cn,stb
stb_dwell_ctco_corwith,stb_dwell_ctco_corwith,hours,weekly,Stb Dwell Ctco Corwith,stb
stb_dwell_ctco_gibson,stb_dwell_ctco_gibson,hours,weekly,Stb Dwell Ctco Gibson,stb
stb_dwell_ctco_ihb,stb_dwell_ctco_ihb,hours,weekly,Stb Dwell Ctco Ihb,stb
stb_dwell_ctco_ihb_autos_ihb,stb_dwell_ctco_ihb_autos_ihb,hours,weekly,Stb Dwell Ctco Ihb Autos Ihb,stb
stb_dwell_ctco_kirk,stb_dwell_ctco_kirk,hours,weekly,Stb Dwell Ctco Kirk,stb
stb_dwell_ctco_kirk_cn,stb_dwell_ctco_kirk_cn,hours,weekly,Stb Dwell Ctco Kirk Cn,stb
stb_dwell_ctco_markham,stb_dwell_ctco_markham,hours,weekly,Stb Dwell Ctco Markham,stb
stb_dwell_ctco_markham_cn,stb_dwell_ctco_markham_cn,hours,weekly,Stb Dwell Ctco Markham Cn,stb
stb_dwell_ctco_ns,stb_dwell_ctco_ns,hours,weekly,Stb Dwell Ctco Ns,stb
"stb_dwell_ctco_other_yards
*see_ep_724_sub_no_3*","stb_dwell_ctco_other_yards
*see_ep_724_sub_no_3*",hours,weekly,"Stb Dwell Ctco Other Yards
*See Ep 724 Sub No 3*",['stb']
"stb_dwell_ctco_other_yards
*see_ep_724_sub_no_3*","stb_dwell_ctco_other_yards
*see_ep_724_sub_no_3*",hours,weekly,"Stb Dwell Ctco Other Yards
*See Ep 724 Sub No 3*",stb
stb_dwell_ctco_proviso,stb_dwell_ctco_proviso,hours,weekly,Stb Dwell Ctco Proviso,stb
stb_dwell_ctco_totals,stb_dwell_ctco_totals,hours,weekly,Stb Dwell Ctco Totals,stb
stb_dwell_ctco_up,stb_dwell_ctco_up,hours,weekly,Stb Dwell Ctco Up,stb
stb_dwell_kcs_1___shreveport,stb.dwell.kcs.1.__shreveport,hours,weekly,Stb Dwell Kcs 1   Shreveport,stb
stb_dwell_kcs_1_      _shreveport,stb.dwell.kcs.1.      _shreveport,hours,weekly,Stb Dwell Kcs 1        Shreveport,stb
stb_dwell_kcs_1___shreveport_yard,stb.dwell.kcs.1.__shreveport_yard,hours,weekly,Stb Dwell Kcs 1   Shreveport Yard,stb
stb_dwell_kcs_2_      _jackson,stb.dwell.kcs.2.      _jackson,hours,weekly,Stb Dwell Kcs 2        Jackson,stb
stb_dwell_kcs_2___kansas_city,stb.dwell.kcs.2.__kansas_city,hours,weekly,Stb Dwell Kcs 2   Kansas City,stb
stb_dwell_kcs_3_      _kansas_city,stb.dwell.kcs.3.      _kansas_city,hours,weekly,Stb Dwell Kcs 3        Kansas City,stb
stb_dwell_kcs_3___laredo,stb.dwell.kcs.3.__laredo,hours,weekly,Stb Dwell Kcs 3   Laredo,stb
stb_dwell_kcs_4___jackson,stb.dwell.kcs.4.__jackson,hours,weekly,Stb Dwell Kcs 4   Jackson,stb
stb_dwell_kcs_4_      _laredo,stb.dwell.kcs.4.      _laredo,hours,weekly,Stb Dwell Kcs 4        Laredo,stb
stb_dwell_kcs_4_      _laredo_yard,stb.dwell.kcs.4.      _laredo_yard,hours,weekly,Stb Dwell Kcs 4        Laredo Yard,stb
stb_dwell_kcs_5___artesia,stb.dwell.kcs.5.__artesia,hours,weekly,Stb Dwell Kcs 5   Artesia,stb
stb_dwell_kcs_5_      _port_arthur,stb.dwell.kcs.5.      _port_arthur,hours,weekly,Stb Dwell Kcs 5        Port Arthur,stb
stb_dwell_kcs_6___baton_rouge,stb.dwell.kcs.6.__baton_rouge,hours,weekly,Stb Dwell Kcs 6   Baton Rouge,stb
stb_dwell_kcs_6_      _wylie,stb.dwell.kcs.6.      _wylie,hours,weekly,Stb Dwell Kcs 6        Wylie,stb
stb_dwell_kcs_7_      _artesia,stb.dwell.kcs.7.      _artesia,hours,weekly,Stb Dwell Kcs 7        Artesia,stb
stb_dwell_kcs_7___meridian,stb.dwell.kcs.7.__meridian,hours,weekly,Stb Dwell Kcs 7   Meridian,stb
stb_dwell_kcs_8_      _heavener,stb.dwell.kcs.8.      _heavener,hours,weekly,Stb Dwell Kcs 8        Heavener,stb
stb_dwell_kcs_8___latanier,stb.dwell.kcs.8.__latanier,hours,weekly,Stb Dwell Kcs 8   Latanier,stb
stb_dwell_kcs_9___beaumont,stb.dwell.kcs.9.__beaumont,hours,weekly,Stb Dwell Kcs 9   Beaumont,stb
stb_dwell_kcs_9_      _leesville,stb.dwell.kcs.9.      _leesville,hours,weekly,Stb Dwell Kcs 9        Leesville,stb
stb_dwell_kcs_system_average,stb.dwell.kcs.system_average,hours,weekly,Stb Dwell Kcs System Average,stb
stb_dwell_ns_allentown,stb.dwell.ns.allentown,hours,weekly,Stb Dwell Ns Allentown,stb
stb_dwell_ns_atlanta,stb.dwell.ns.atlanta,hours,weekly,Stb Dwell Ns Atlanta,stb
stb_dwell_ns_bellevue,stb.dwell.ns.bellevue,hours,weekly,Stb Dwell Ns Bellevue,stb
stb_dwell_ns_birmingham,stb.dwell.ns.birmingham,hours,weekly,Stb Dwell Ns Birmingham,stb
stb_dwell_ns_chattanooga,stb.dwell.ns.chattanooga,hours,weekly,Stb Dwell Ns Chattanooga,stb
stb_dwell_ns_conway,stb.dwell.ns.conway,hours,weekly,Stb Dwell Ns Conway,stb
stb_dwell_ns_crude_oil_unit,stb.dwell.ns.crude_oil_unit,hours,weekly,Stb Dwell Ns Crude Oil Unit,stb
stb_dwell_ns_decatur,stb.dwell.ns.decatur,hours,weekly,Stb Dwell Ns Decatur,stb
stb_dwell_ns_elkhart,stb.dwell.ns.elkhart,hours,weekly,Stb Dwell Ns Elkhart,stb
stb_dwell_ns_ethanol_unit,stb.dwell.ns.ethanol_unit,hours,weekly,Stb Dwell Ns Ethanol Unit,stb
stb_dwell_ns_harrisburg,stb.dwell.ns.harrisburg,hours,weekly,Stb Dwell Ns Harrisburg,stb
stb_dwell_ns_linwood,stb.dwell.ns.linwood,hours,weekly,Stb Dwell Ns Linwood,stb
stb_dwell_ns_macon,stb.dwell.ns.macon,hours,weekly,Stb Dwell Ns Macon,stb
stb_dwell_ns_manifest,stb.dwell.ns.manifest,hours,weekly,Stb Dwell Ns Manifest,stb
stb_dwell_ns_system,stb.dwell.ns.system,hours,weekly,Stb Dwell Ns System,stb
stb_dwell_up_1__chicago_proviso_il,stb.dwell.up.1__chicago_proviso_il,hours,weekly,Stb Dwell Up 1  Chicago Proviso Il,stb
stb_dwell_up_2__fort_worth_tx,stb.dwell.up.2__fort_worth_tx,hours,weekly,Stb Dwell Up 2  Fort Worth Tx,stb
stb_dwell_up_3__houston_englewood_tx,stb.dwell.up.3__houston_englewood_tx,hours,weekly,Stb Dwell Up 3  Houston Englewood Tx,stb
stb_dwell_up_4__livonia_la,stb.dwell.up.4__livonia_la,hours,weekly,Stb Dwell Up 4  Livonia La,stb
stb_dwell_up_5__north_little_rock_ar,stb.dwell.up.5__north_little_rock_ar,hours,weekly,Stb Dwell Up 5  North Little Rock Ar,stb
stb_dwell_up_6__north_platte_east_ne,stb.dwell.up.6__north_platte_east_ne,hours,weekly,Stb Dwell Up 6  North Platte East Ne,stb
stb_dwell_up_6__north_platte_west_ne,stb.dwell.up.6__north_platte_west_ne,hours,weekly,Stb Dwell Up 6  North Platte West Ne,stb
stb_dwell_up_7__pine_bluff_ar,stb.dwell.up.7__pine_bluff_ar,hours,weekly,Stb Dwell Up 7  Pine Bluff Ar,stb
stb_dwell_up_8__roseville_ca,stb.dwell.up.8__roseville_ca,hours,weekly,Stb Dwell Up 8  Roseville Ca,stb
stb_dwell_up_9__santa_teresa_nm,stb.dwell.up.9__santa_teresa_nm,hours,weekly,Stb Dwell Up 9  Santa Teresa Nm,stb
stb_dwell_up_crude_oil_unit,stb.dwell.up.crude_oil_unit,hours,weekly,Stb Dwell Up Crude Oil Unit,stb
stb_dwell_up_ethanol_unit,stb.dwell.up.ethanol_unit,hours,weekly,Stb Dwell Up Ethanol Unit,stb
stb_dwell_up_manifest,stb.dwell.up.manifest,hours,weekly,Stb Dwell Up Manifest,stb
stb_dwell_up_system_average,stb.dwell.up.system_average,hours,weekly,Stb Dwell Up System Average,stb
stb_holding_bnsf_automotive_unit_crew,stb.holding.bnsf.automotive_unit.crew,count,weekly,Stb Holding Bnsf Automotive Unit Crew,stb
stb_holding_bnsf_automotive_unit_other,stb.holding.bnsf.automotive_unit.other,count,weekly,Stb Holding Bnsf Automotive Unit Other,stb
stb_holding_bnsf_automotive_unit_power,stb.holding.bnsf.automotive_unit.power,count,weekly,Stb Holding Bnsf Automotive Unit Power,stb
stb_holding_bnsf_automotive_unit_total,stb.holding.bnsf.automotive_unit.total,count,weekly,Stb Holding Bnsf Automotive Unit Total,stb
stb_holding_bnsf_coal_unit_crew,stb.holding.bnsf.coal_unit.crew,count,weekly,Stb Holding Bnsf Coal Unit Crew,stb
stb_holding_bnsf_coal_unit_other,stb.holding.bnsf.coal_unit.other,count,weekly,Stb Holding Bnsf Coal Unit Other,stb
stb_holding_bnsf_coal_unit_power,stb.holding.bnsf.coal_unit.power,count,weekly,Stb Holding Bnsf Coal Unit Power,stb
stb_holding_bnsf_coal_unit_total,stb.holding.bnsf.coal_unit.total,count,weekly,Stb Holding Bnsf Coal Unit Total,stb
stb_holding_bnsf_crude_oil_unit_crew,stb.holding.bnsf.crude_oil_unit.crew,count,weekly,Stb Holding Bnsf Crude Oil Unit Crew,stb
stb_holding_bnsf_crude_oil_unit_other,stb.holding.bnsf.crude_oil_unit.other,count,weekly,Stb Holding Bnsf Crude Oil Unit Other,stb
stb_holding_bnsf_crude_oil_unit_power,stb.holding.bnsf.crude_oil_unit.power,count,weekly,Stb Holding Bnsf Crude Oil Unit Power,stb
stb_holding_bnsf_crude_oil_unit_total,stb.holding.bnsf.crude_oil_unit.total,count,weekly,Stb Holding Bnsf Crude Oil Unit Total,stb
stb_holding_bnsf_ethanol_unit_crew,stb.holding.bnsf.ethanol_unit.crew,count,weekly,Stb Holding Bnsf Ethanol Unit Crew,stb
stb_holding_bnsf_ethanol_unit_other,stb.holding.bnsf.ethanol_unit.other,count,weekly,Stb Holding Bnsf Ethanol Unit Other,stb
stb_holding_bnsf_ethanol_unit_power,stb.holding.bnsf.ethanol_unit.power,count,weekly,Stb Holding Bnsf Ethanol Unit Power,stb
stb_holding_bnsf_ethanol_unit_total,stb.holding.bnsf.ethanol_unit.total,count,weekly,Stb Holding Bnsf Ethanol Unit Total,stb
stb_holding_bnsf_grain_unit_crew,stb.holding.bnsf.grain_unit.crew,count,weekly,Stb Holding Bnsf Grain Unit Crew,stb
stb_holding_bnsf_grain_unit_other,stb.holding.bnsf.grain_unit.other,count,weekly,Stb Holding Bnsf Grain Unit Other,stb
stb_holding_bnsf_grain_unit_power,stb.holding.bnsf.grain_unit.power,count,weekly,Stb Holding Bnsf Grain Unit Power,stb
stb_holding_bnsf_grain_unit_total,stb.holding.bnsf.grain_unit.total,count,weekly,Stb Holding Bnsf Grain Unit Total,stb
stb_holding_bnsf_intermodal_crew,stb.holding.bnsf.intermodal.crew,count,weekly,Stb Holding Bnsf Intermodal Crew,stb
stb_holding_bnsf_intermodal_other,stb.holding.bnsf.intermodal.other,count,weekly,Stb Holding Bnsf Intermodal Other,stb
stb_holding_bnsf_intermodal_power,stb.holding.bnsf.intermodal.power,count,weekly,Stb Holding Bnsf Intermodal Power,stb
stb_holding_bnsf_intermodal_total,stb.holding.bnsf.intermodal.total,count,weekly,Stb Holding Bnsf Intermodal Total,stb
stb_holding_bnsf_other_unit_crew,stb.holding.bnsf.other_unit.crew,count,weekly,Stb Holding Bnsf Other Unit Crew,stb
stb_holding_bnsf_other_unit_other,stb.holding.bnsf.other_unit.other,count,weekly,Stb Holding Bnsf Other Unit Other,stb
stb_holding_bnsf_other_unit_power,stb.holding.bnsf.other_unit.power,count,weekly,Stb Holding Bnsf Other Unit Power,stb
stb_holding_bnsf_other_unit_total,stb.holding.bnsf.other_unit.total,count,weekly,Stb Holding Bnsf Other Unit Total,stb
stb_holding_cn_coal_crew,stb.holding.cn.coal.crew,count,weekly,Stb Holding Cn Coal Crew,stb
stb_holding_cn_coal_other,stb.holding.cn.coal.other,count,weekly,Stb Holding Cn Coal Other,stb
stb_holding_cn_coal_power,stb.holding.cn.coal.power,count,weekly,Stb Holding Cn Coal Power,stb
stb_holding_cn_coal_total,stb.holding.cn.coal.total,count,weekly,Stb Holding Cn Coal Total,stb
stb_holding_cn_crude_crew,stb.holding.cn.crude.crew,count,weekly,Stb Holding Cn Crude Crew,stb
stb_holding_cn_crude_other,stb.holding.cn.crude.other,count,weekly,Stb Holding Cn Crude Other,stb
stb_holding_cn_crude_power,stb.holding.cn.crude.power,count,weekly,Stb Holding Cn Crude Power,stb
stb_holding_cn_crude_total,stb.holding.cn.crude.total,count,weekly,Stb Holding Cn Crude Total,stb
stb_holding_cn_ethanol_crew,stb.holding.cn.ethanol.crew,count,weekly,Stb Holding Cn Ethanol Crew,stb
stb_holding_cn_ethanol_other,stb.holding.cn.ethanol.other,count,weekly,Stb Holding Cn Ethanol Other,stb
stb_holding_cn_ethanol_power,stb.holding.cn.ethanol.power,count,weekly,Stb Holding Cn Ethanol Power,stb
stb_holding_cn_ethanol_total,stb.holding.cn.ethanol.total,count,weekly,Stb Holding Cn Ethanol Total,stb
stb_holding_cn_grain_crew,stb.holding.cn.grain.crew,count,weekly,Stb Holding Cn Grain Crew,stb
stb_holding_cn_grain_other,stb.holding.cn.grain.other,count,weekly,Stb Holding Cn Grain Other,stb
stb_holding_cn_grain_power,stb.holding.cn.grain.power,count,weekly,Stb Holding Cn Grain Power,stb
stb_holding_cn_grain_total,stb.holding.cn.grain.total,count,weekly,Stb Holding Cn Grain Total,stb
stb_holding_cn_intermodal_crew,stb.holding.cn.intermodal.crew,count,weekly,Stb Holding Cn Intermodal Crew,stb
stb_holding_cn_intermodal_other,stb.holding.cn.intermodal.other,count,weekly,Stb Holding Cn Intermodal Other,stb
stb_holding_cn_intermodal_power,stb.holding.cn.intermodal.power,count,weekly,Stb Holding Cn Intermodal Power,stb
stb_holding_cn_intermodal_total,stb.holding.cn.intermodal.total,count,weekly,Stb Holding Cn Intermodal Total,stb
stb_holding_cn_manifest_crew,stb.holding.cn.manifest.crew,count,weekly,Stb Holding Cn Manifest Crew,stb
stb_holding_cn_manifest_other,stb.holding.cn.manifest.other,count,weekly,Stb Holding Cn Manifest Other,stb
stb_holding_cn_manifest_power,stb.holding.cn.manifest.power,count,weekly,Stb Holding Cn Manifest Power,stb
stb_holding_cn_manifest_total,stb.holding.cn.manifest.total,count,weekly,Stb Holding Cn Manifest Total,stb
stb_holding_cn_other_unit_crew,stb.holding.cn.other_unit.crew,count,weekly,Stb Holding Cn Other Unit Crew,stb
stb_holding_cn_other_unit_other,stb.holding.cn.other_unit.other,count,weekly,Stb Holding Cn Other Unit Other,stb
stb_holding_cn_other_unit_power,stb.holding.cn.other_unit.power,count,weekly,Stb Holding Cn Other Unit Power,stb
stb_holding_cn_other_unit_total,stb.holding.cn.other_unit.total,count,weekly,Stb Holding Cn Other Unit Total,stb
stb_holding_cn_total_crew,stb.holding.cn.total.crew,count,weekly,Stb Holding Cn Total Crew,stb
stb_holding_cn_total_other,stb.holding.cn.total.other,count,weekly,Stb Holding Cn Total Other,stb
stb_holding_cn_total_power,stb.holding.cn.total.power,count,weekly,Stb Holding Cn Total Power,stb
stb_holding_cn_total_total,stb.holding.cn.total.total,count,weekly,Stb Holding Cn Total Total,stb
stb_holding_cp_automotive_unit_crew,stb.holding.cp.automotive_unit.crew,count,weekly,Stb Holding Cp Automotive Unit Crew,stb
stb_holding_cp_automotive_unit_other,stb.holding.cp.automotive_unit.other,count,weekly,Stb Holding Cp Automotive Unit Other,stb
stb_holding_cp_automotive_unit_power,stb.holding.cp.automotive_unit.power,count,weekly,Stb Holding Cp Automotive Unit Power,stb
stb_holding_cp_automotive_unit_total,stb.holding.cp.automotive_unit.total,count,weekly,Stb Holding Cp Automotive Unit Total,stb
stb_holding_cp_coal_unit_crew,stb.holding.cp.coal_unit.crew,count,weekly,Stb Holding Cp Coal Unit Crew,stb
stb_holding_cp_coal_unit_other,stb.holding.cp.coal_unit.other,count,weekly,Stb Holding Cp Coal Unit Other,stb
stb_holding_cp_coal_unit_power,stb.holding.cp.coal_unit.power,count,weekly,Stb Holding Cp Coal Unit Power,stb
stb_holding_cp_coal_unit_total,stb.holding.cp.coal_unit.total,count,weekly,Stb Holding Cp Coal Unit Total,stb
stb_holding_cp_crude_oil_unit_crew,stb.holding.cp.crude_oil_unit.crew,count,weekly,Stb Holding Cp Crude Oil Unit Crew,stb
stb_holding_cp_crude_oil_unit_other,stb.holding.cp.crude_oil_unit.other,count,weekly,Stb Holding Cp Crude Oil Unit Other,stb
stb_holding_cp_crude_oil_unit_power,stb.holding.cp.crude_oil_unit.power,count,weekly,Stb Holding Cp Crude Oil Unit Power,stb
stb_holding_cp_crude_oil_unit_total,stb.holding.cp.crude_oil_unit.total,count,weekly,Stb Holding Cp Crude Oil Unit Total,stb
stb_holding_cp_ethanol_unit_crew,stb.holding.cp.ethanol_unit.crew,count,weekly,Stb Holding Cp Ethanol Unit Crew,stb
stb_holding_cp_ethanol_unit_other,stb.holding.cp.ethanol_unit.other,count,weekly,Stb Holding Cp Ethanol Unit Other,stb
stb_holding_cp_ethanol_unit_power,stb.holding.cp.ethanol_unit.power,count,weekly,Stb Holding Cp Ethanol Unit Power,stb
stb_holding_cp_ethanol_unit_total,stb.holding.cp.ethanol_unit.total,count,weekly,Stb Holding Cp Ethanol Unit Total,stb
stb_holding_cp_grain_unit_crew,stb.holding.cp.grain_unit.crew,count,weekly,Stb Holding Cp Grain Unit Crew,stb
stb_holding_cp_grain_unit_other,stb.holding.cp.grain_unit.other,count,weekly,Stb Holding Cp Grain Unit Other,stb
stb_holding_cp_grain_unit_power,stb.holding.cp.grain_unit.power,count,weekly,Stb Holding Cp Grain Unit Power,stb
stb_holding_cp_grain_unit_total,stb.holding.cp.grain_unit.total,count,weekly,Stb Holding Cp Grain Unit Total,stb
stb_holding_cp_intermodal_crew,stb.holding.cp.intermodal.crew,count,weekly,Stb Holding Cp Intermodal Crew,stb
stb_holding_cp_intermodal_other,stb.holding.cp.intermodal.other,count,weekly,Stb Holding Cp Intermodal Other,stb
stb_holding_cp_intermodal_power,stb.holding.cp.intermodal.power,count,weekly,Stb Holding Cp Intermodal Power,stb
stb_holding_cp_intermodal_total,stb.holding.cp.intermodal.total,count,weekly,Stb Holding Cp Intermodal Total,stb
stb_holding_cp_other_unit_crew,stb.holding.cp.other_unit.crew,count,weekly,Stb Holding Cp Other Unit Crew,stb
stb_holding_cp_other_unit_other,stb.holding.cp.other_unit.other,count,weekly,Stb Holding Cp Other Unit Other,stb
stb_holding_cp_other_unit_power,stb.holding.cp.other_unit.power,count,weekly,Stb Holding Cp Other Unit Power,stb
stb_holding_cp_other_unit_total,stb.holding.cp.other_unit.total,count,weekly,Stb Holding Cp Other Unit Total,stb
stb_holding_csx_automotive_unit_crew,stb.holding.csx.automotive_unit.crew,count,weekly,Stb Holding Csx Automotive Unit Crew,stb
stb_holding_csx_automotive_unit_other,stb.holding.csx.automotive_unit.other,count,weekly,Stb Holding Csx Automotive Unit Other,stb
stb_holding_csx_automotive_unit_power,stb.holding.csx.automotive_unit.power,count,weekly,Stb Holding Csx Automotive Unit Power,stb
stb_holding_csx_automotive_unit_total,stb.holding.csx.automotive_unit.total,count,weekly,Stb Holding Csx Automotive Unit Total,stb
stb_holding_csx_coal_unit_crew,stb.holding.csx.coal_unit.crew,count,weekly,Stb Holding Csx Coal Unit Crew,stb
stb_holding_csx_coal_unit_other,stb.holding.csx.coal_unit.other,count,weekly,Stb Holding Csx Coal Unit Other,stb
stb_holding_csx_coal_unit_power,stb.holding.csx.coal_unit.power,count,weekly,Stb Holding Csx Coal Unit Power,stb
stb_holding_csx_coal_unit_total,stb.holding.csx.coal_unit.total,count,weekly,Stb Holding Csx Coal Unit Total,stb
